"","GCAM_region_ID","Non.CO2","EDGAR_agg_sector","year","value"
"2940",2,"CO","bld",1980,6122.856
"2941",2,"CO","bld",1981,6288.175
"2942",2,"CO","bld",1982,6403.56
"2943",2,"CO","bld",1983,6567.896
"2944",2,"CO","bld",1984,6747.41
"2945",2,"CO","bld",1985,6970.76
"2946",2,"CO","bld",1986,7121.733
"2947",2,"CO","bld",1987,7243.997
"2948",2,"CO","bld",1988,7425.998
"2949",2,"CO","bld",1989,7613.859
"2950",2,"CO","bld",1990,7643.241
"2951",2,"CO","bld",1991,8510.397
"2952",2,"CO","bld",1992,9392.718
"2953",2,"CO","bld",1993,10218.903
"2954",2,"CO","bld",1994,11211.478
"2955",2,"CO","bld",1995,11590.17
"2956",2,"CO","bld",1996,11928.06
"2957",2,"CO","bld",1997,12180.6
"2958",2,"CO","bld",1998,12337.05
"2959",2,"CO","bld",1999,12324.66
"2960",2,"CO","bld",2000,12409.41
"2961",2,"CO","bld",2001,12801.92
"2962",2,"CO","bld",2002,12951.94
"2963",2,"CO","bld",2003,13168.58
"2964",2,"CO","bld",2004,13395.83
"2965",2,"CO","bld",2005,13631.06
"2966",2,"CO","bld",2006,13856.55
"2967",2,"CO","bld",2007,14236.2
"2968",2,"CO","bld",2008,14493.92
"2969",2,"CO","chemicals",1986,9.24e-05
"2970",2,"CO","chemicals",1987,4.38e-05
"2971",2,"CO","coal",1971,1483.527
"2972",2,"CO","coal",1972,1507.803
"2973",2,"CO","coal",1973,1537.388
"2974",2,"CO","coal",1974,1576.614
"2975",2,"CO","coal",1975,1600.059
"2976",2,"CO","coal",1976,1637.505
"2977",2,"CO","coal",1977,1667.681
"2978",2,"CO","coal",1978,1714.026
"2979",2,"CO","coal",1979,1766.402
"2980",2,"CO","coal",1980,1827.767
"2981",2,"CO","coal",1981,1874.493
"2982",2,"CO","coal",1982,1924.728
"2983",2,"CO","coal",1983,1993.784
"2984",2,"CO","coal",1984,2034.43
"2985",2,"CO","coal",1985,2084.295
"2986",2,"CO","coal",1986,2133.061
"2987",2,"CO","coal",1987,2173.206
"2988",2,"CO","coal",1988,2216.562
"2989",2,"CO","coal",1989,2259.187
"2990",2,"CO","coal",1990,2297.463
"2991",2,"CO","coal",1991,2369.323
"2992",2,"CO","coal",1992,2458.533
"2993",2,"CO","coal",1993,2526.863
"2994",2,"CO","coal",1994,2686.433
"2995",2,"CO","coal",1995,2763.373
"2996",2,"CO","coal",1996,2828.783
"2997",2,"CO","coal",1997,2868.373
"2998",2,"CO","coal",1998,2983.813
"2999",2,"CO","coal",1999,2887.324
"3000",2,"CO","coal",2000,2966.9413
"3001",2,"CO","coal",2001,3102.4413
"3002",2,"CO","coal",2002,3298.2413
"3003",2,"CO","coal",2003,3363.2413
"3004",2,"CO","coal",2004,3376.1413
"3005",2,"CO","coal",2005,3386.9413
"3006",2,"CO","coal",2006,3432.465
"3007",2,"CO","coal",2007,3812.824
"3008",2,"CO","coal",2008,3897.224
"3009",2,"CO","elec_heat",1971,1.397869
"3010",2,"CO","elec_heat",1972,1.542945
"3011",2,"CO","elec_heat",1973,1.314667
"3012",2,"CO","elec_heat",1974,1.229602
"3013",2,"CO","elec_heat",1975,1.207501
"3014",2,"CO","elec_heat",1976,3.941992
"3015",2,"CO","elec_heat",1977,4.076124
"3016",2,"CO","elec_heat",1978,4.182927
"3017",2,"CO","elec_heat",1979,4.490786
"3018",2,"CO","elec_heat",1980,6.42508
"3019",2,"CO","elec_heat",1981,6.85246
"3020",2,"CO","elec_heat",1982,6.93223
"3021",2,"CO","elec_heat",1983,8.49198
"3022",2,"CO","elec_heat",1984,8.19099
"3023",2,"CO","elec_heat",1985,8.46892
"3024",2,"CO","elec_heat",1986,9.04858
"3025",2,"CO","elec_heat",1987,9.07858
"3026",2,"CO","elec_heat",1988,10.76182
"3027",2,"CO","elec_heat",1989,9.58897
"3028",2,"CO","elec_heat",1990,10.04968
"3029",2,"CO","elec_heat",1991,10.39573
"3030",2,"CO","elec_heat",1992,10.56865
"3031",2,"CO","elec_heat",1993,10.87725
"3032",2,"CO","elec_heat",1994,15.47317
"3033",2,"CO","elec_heat",1995,16.50927
"3034",2,"CO","elec_heat",1996,18.14073
"3035",2,"CO","elec_heat",1997,18.48556
"3036",2,"CO","elec_heat",1998,22.66474
"3037",2,"CO","elec_heat",1999,25.46978
"3038",2,"CO","elec_heat",2000,29.29464
"3039",2,"CO","elec_heat",2001,27.97474
"3040",2,"CO","elec_heat",2002,26.71381
"3041",2,"CO","elec_heat",2003,31.56384
"3042",2,"CO","elec_heat",2004,34.41405
"3043",2,"CO","elec_heat",2005,34.54382
"3044",2,"CO","elec_heat",2006,36.44587
"3045",2,"CO","elec_heat",2007,38.5654
"3046",2,"CO","elec_heat",2008,40.47554
"3047",2,"CO","forest",1971,358
"3048",2,"CO","forest",1972,413
"3049",2,"CO","forest",1973,469
"3050",2,"CO","forest",1974,358
"3051",2,"CO","forest",1975,496
"3052",2,"CO","forest",1976,400
"3053",2,"CO","forest",1977,510
"3054",2,"CO","forest",1978,551
"3055",2,"CO","forest",1979,841
"3056",2,"CO","forest",1980,620
"3057",2,"CO","forest",1981,482
"3058",2,"CO","forest",1982,593
"3059",2,"CO","forest",1983,579
"3060",2,"CO","forest",1984,345
"3061",2,"CO","forest",1985,358
"3062",2,"CO","forest",1986,331
"3063",2,"CO","forest",1987,620
"3064",2,"CO","forest",1988,303
"3065",2,"CO","forest",1989,400
"3066",2,"CO","forest",1990,730
"3067",2,"CO","forest",1991,524
"3068",2,"CO","forest",1992,1090
"3069",2,"CO","forest",1993,400
"3070",2,"CO","forest",1994,551
"3071",2,"CO","forest",1995,579
"3072",2,"CO","forest",1996,427
"3073",2,"CO","forest",1997,386
"3074",2,"CO","forest",1998,1420
"3075",2,"CO","forest",1999,1230
"3076",2,"CO","forest",2000,752
"3077",2,"CO","forest",2001,918
"3078",2,"CO","forest",2002,276
"3079",2,"CO","forest",2003,753
"3080",2,"CO","forest",2004,517
"3081",2,"CO","forest",2005,1100
"3082",2,"CO","forest",2006,69.8
"3083",2,"CO","forest",2007,31.6
"3084",2,"CO","forest",2008,30.8
"3085",2,"CO","grassland",1971,22212.001
"3086",2,"CO","grassland",1972,21763.867
"3087",2,"CO","grassland",1973,24878.358
"3088",2,"CO","grassland",1974,15730.555
"3089",2,"CO","grassland",1975,18519.852
"3090",2,"CO","grassland",1976,19367.49
"3091",2,"CO","grassland",1977,25616.372
"3092",2,"CO","grassland",1978,19199.326
"3093",2,"CO","grassland",1979,23007.657
"3094",2,"CO","grassland",1980,31151.24
"3095",2,"CO","grassland",1981,22574.711
"3096",2,"CO","grassland",1982,28724.093
"3097",2,"CO","grassland",1983,25199.698
"3098",2,"CO","grassland",1984,23907.954
"3099",2,"CO","grassland",1985,19856.985
"3100",2,"CO","grassland",1986,20386.059
"3101",2,"CO","grassland",1987,22978.881
"3102",2,"CO","grassland",1988,19087.61
"3103",2,"CO","grassland",1989,22940.116
"3104",2,"CO","grassland",1990,33827.797
"3105",2,"CO","grassland",1991,22085.207
"3106",2,"CO","grassland",1992,30164.723
"3107",2,"CO","grassland",1993,24681.328
"3108",2,"CO","grassland",1994,24513.164
"3109",2,"CO","grassland",1995,29286.028
"3110",2,"CO","grassland",1996,27732.779
"3111",2,"CO","grassland",1997,28122.883
"3112",2,"CO","grassland",1998,27981.1
"3113",2,"CO","grassland",1999,33355.5
"3114",2,"CO","grassland",2000,29835
"3115",2,"CO","grassland",2001,27362.403
"3116",2,"CO","grassland",2002,29061.214
"3117",2,"CO","grassland",2003,28093.0345
"3118",2,"CO","grassland",2004,26134.3345
"3119",2,"CO","grassland",2005,34924.338
"3120",2,"CO","grassland",2006,56990.638
"3121",2,"CO","grassland",2007,116676.182
"3122",2,"CO","grassland",2008,78865.272
"3123",2,"CO","industry_energy",1971,1.8583456
"3124",2,"CO","industry_energy",1972,1.913302
"3125",2,"CO","industry_energy",1973,2.6909063
"3126",2,"CO","industry_energy",1974,2.4967791
"3127",2,"CO","industry_energy",1975,1.931918
"3128",2,"CO","industry_energy",1976,2.4345243
"3129",2,"CO","industry_energy",1977,2.6016733
"3130",2,"CO","industry_energy",1978,2.1401966
"3131",2,"CO","industry_energy",1979,2.4583586
"3132",2,"CO","industry_energy",1980,2.8105392
"3133",2,"CO","industry_energy",1981,6.4187022
"3134",2,"CO","industry_energy",1982,3.8205566
"3135",2,"CO","industry_energy",1983,3.0131014
"3136",2,"CO","industry_energy",1984,3.0582506
"3137",2,"CO","industry_energy",1985,3.001637
"3138",2,"CO","industry_energy",1986,2.815821
"3139",2,"CO","industry_energy",1987,2.615796
"3140",2,"CO","industry_energy",1988,2.7541375
"3141",2,"CO","industry_energy",1989,2.6958931
"3142",2,"CO","industry_energy",1990,2.6481242
"3143",2,"CO","industry_energy",1991,2.6572319
"3144",2,"CO","industry_energy",1992,2.4307818
"3145",2,"CO","industry_energy",1993,4.7645419
"3146",2,"CO","industry_energy",1994,257.9789284
"3147",2,"CO","industry_energy",1995,267.7078435
"3148",2,"CO","industry_energy",1996,273.6276069
"3149",2,"CO","industry_energy",1997,274.8040871
"3150",2,"CO","industry_energy",1998,274.0756865
"3151",2,"CO","industry_energy",1999,270.9546265
"3152",2,"CO","industry_energy",2000,270.0702035
"3153",2,"CO","industry_energy",2001,273.0640459
"3154",2,"CO","industry_energy",2002,262.2642961
"3155",2,"CO","industry_energy",2003,254.4075357
"3156",2,"CO","industry_energy",2004,243.056022
"3157",2,"CO","industry_energy",2005,228.927207
"3158",2,"CO","industry_energy",2006,236.553797
"3159",2,"CO","industry_energy",2007,237.54131
"3160",2,"CO","industry_energy",2008,241.742274
"3161",2,"CO","industry_processes",1971,1.1927
"3162",2,"CO","industry_processes",1972,1.2036
"3163",2,"CO","industry_processes",1973,1.2443
"3164",2,"CO","industry_processes",1974,1.2493
"3165",2,"CO","industry_processes",1975,1.1196
"3166",2,"CO","industry_processes",1976,1.3704
"3167",2,"CO","industry_processes",1977,1.3954
"3168",2,"CO","industry_processes",1978,1.8034
"3169",2,"CO","industry_processes",1979,1.8514
"3170",2,"CO","industry_processes",1980,1.8644
"3171",2,"CO","industry_processes",1981,2.6704
"3172",2,"CO","industry_processes",1982,1.8444
"3173",2,"CO","industry_processes",1983,2.3245
"3174",2,"CO","industry_processes",1984,2.6434
"3175",2,"CO","industry_processes",1985,2.6961
"3176",2,"CO","industry_processes",1986,2.8215
"3177",2,"CO","industry_processes",1987,2.8254
"3178",2,"CO","industry_processes",1988,2.7594
"3179",2,"CO","industry_processes",1989,3.0934
"3180",2,"CO","industry_processes",1990,3.2991
"3181",2,"CO","industry_processes",1991,3.32015
"3182",2,"CO","industry_processes",1992,3.32215
"3183",2,"CO","industry_processes",1993,3.3167
"3184",2,"CO","industry_processes",1994,3.20495
"3185",2,"CO","industry_processes",1995,3.0924
"3186",2,"CO","industry_processes",1996,3.1315
"3187",2,"CO","industry_processes",1997,3.1962
"3188",2,"CO","industry_processes",1998,3.3112
"3189",2,"CO","industry_processes",1999,3.2571
"3190",2,"CO","industry_processes",2000,3.1862
"3191",2,"CO","industry_processes",2001,3.7212
"3192",2,"CO","industry_processes",2002,3.7462
"3193",2,"CO","industry_processes",2003,4.2236
"3194",2,"CO","industry_processes",2004,4.2792
"3195",2,"CO","industry_processes",2005,4.3281
"3196",2,"CO","industry_processes",2006,4.4053
"3197",2,"CO","industry_processes",2007,4.4712
"3198",2,"CO","industry_processes",2008,4.5372
"3199",2,"CO","oil_gas",1992,0.0132
"3200",2,"CO","oil_gas",1993,0.0132
"3201",2,"CO","oil_gas",1994,0.0132
"3202",2,"CO","oil_gas",1995,0.0132
"3203",2,"CO","oil_gas",1996,0.0132
"3204",2,"CO","oil_gas",1997,0.0132
"3205",2,"CO","oil_gas",1998,0.0132
"3206",2,"CO","oil_gas",1999,0.0132
"3207",2,"CO","oil_gas",2000,0.0132
"3208",2,"CO","oil_gas",2001,0.0132
"3209",2,"CO","oil_gas",2002,0.0132
"3210",2,"CO","oil_gas",2003,0.0132
"3211",2,"CO","oil_gas",2004,0.0132
"3212",2,"CO","oil_gas",2005,0.0132
"3213",2,"CO","oil_gas",2006,0.0132
"3214",2,"CO","oil_gas",2007,0.0132
"3215",2,"CO","oil_gas",2008,0.0132
"3216",2,"CO","trn_domestic air",1971,0.67383
"3217",2,"CO","trn_domestic air",1972,0.76872
"3218",2,"CO","trn_domestic air",1973,0.98297
"3219",2,"CO","trn_domestic air",1974,0.96813
"3220",2,"CO","trn_domestic air",1975,1.1302
"3221",2,"CO","trn_domestic air",1976,1.20719
"3222",2,"CO","trn_domestic air",1977,1.22544
"3223",2,"CO","trn_domestic air",1978,1.36595
"3224",2,"CO","trn_domestic air",1979,1.44226
"3225",2,"CO","trn_domestic air",1980,1.1926
"3226",2,"CO","trn_domestic air",1981,1.21557
"3227",2,"CO","trn_domestic air",1982,1.00966
"3228",2,"CO","trn_domestic air",1983,0.94944
"3229",2,"CO","trn_domestic air",1984,1.02171
"3230",2,"CO","trn_domestic air",1985,1.00702
"3231",2,"CO","trn_domestic air",1986,1.03445
"3232",2,"CO","trn_domestic air",1987,1.04866
"3233",2,"CO","trn_domestic air",1988,1.06093
"3234",2,"CO","trn_domestic air",1989,1.39546
"3235",2,"CO","trn_domestic air",1990,1.5639
"3236",2,"CO","trn_domestic air",1991,1.3906
"3237",2,"CO","trn_domestic air",1992,1.6376
"3238",2,"CO","trn_domestic air",1993,1.8485
"3239",2,"CO","trn_domestic air",1994,2.2755
"3240",2,"CO","trn_domestic air",1995,2.231
"3241",2,"CO","trn_domestic air",1996,2.2389
"3242",2,"CO","trn_domestic air",1997,2.1946
"3243",2,"CO","trn_domestic air",1998,2.2992
"3244",2,"CO","trn_domestic air",1999,2.3444
"3245",2,"CO","trn_domestic air",2000,2.3871
"3246",2,"CO","trn_domestic air",2001,2.3921
"3247",2,"CO","trn_domestic air",2002,1.5593
"3248",2,"CO","trn_domestic air",2003,1.5626
"3249",2,"CO","trn_domestic air",2004,1.4142
"3250",2,"CO","trn_domestic air",2005,1.761
"3251",2,"CO","trn_domestic air",2006,1.8596
"3252",2,"CO","trn_domestic air",2007,2.0844
"3253",2,"CO","trn_domestic air",2008,2.2564
"3254",2,"CO","trn_domestic ship",1971,0.175
"3255",2,"CO","trn_domestic ship",1972,0.175
"3256",2,"CO","trn_domestic ship",1973,0.175
"3257",2,"CO","trn_domestic ship",1974,0.175
"3258",2,"CO","trn_domestic ship",1975,0.175
"3259",2,"CO","trn_domestic ship",1976,0.195
"3260",2,"CO","trn_domestic ship",1977,0.195
"3261",2,"CO","trn_domestic ship",1978,0.2028815
"3262",2,"CO","trn_domestic ship",1979,0.2028815
"3263",2,"CO","trn_domestic ship",1980,0.210765
"3264",2,"CO","trn_domestic ship",1981,0.210186
"3265",2,"CO","trn_domestic ship",1982,0.21068
"3266",2,"CO","trn_domestic ship",1983,0.211578
"3267",2,"CO","trn_domestic ship",1984,0.212197
"3268",2,"CO","trn_domestic ship",1985,0.211748
"3269",2,"CO","trn_domestic ship",1986,0.2035656
"3270",2,"CO","trn_domestic ship",1987,0.2035656
"3271",2,"CO","trn_domestic ship",1988,0.117
"3272",2,"CO","trn_domestic ship",1989,0.136
"3273",2,"CO","trn_domestic ship",1990,0.0389
"3274",2,"CO","trn_domestic ship",1991,0.0389
"3275",2,"CO","trn_domestic ship",1992,0.0584
"3276",2,"CO","trn_domestic ship",1993,0.0389
"3277",2,"CO","trn_domestic ship",1994,0.0389
"3278",2,"CO","trn_domestic ship",1995,0.0389
"3279",2,"CO","trn_domestic ship",1996,0.0584
"3280",2,"CO","trn_domestic ship",1997,0.0389
"3281",2,"CO","trn_domestic ship",1998,0.0389
"3282",2,"CO","trn_domestic ship",1999,0.1555
"3283",2,"CO","trn_domestic ship",2000,0.0583
"3284",2,"CO","trn_domestic ship",2001,0.0972
"3285",2,"CO","trn_domestic ship",2002,0.1166
"3286",2,"CO","trn_domestic ship",2003,0.0972
"3287",2,"CO","trn_domestic ship",2004,0.0778
"3288",2,"CO","trn_domestic ship",2005,0.0972
"3289",2,"CO","trn_domestic ship",2006,0.1166
"3290",2,"CO","trn_domestic ship",2007,0.0972
"3291",2,"CO","trn_domestic ship",2008,0.0583
"3292",2,"CO","trn_rail",1971,2.46
"3293",2,"CO","trn_rail",1972,2.12
"3294",2,"CO","trn_rail",1973,2.26
"3295",2,"CO","trn_rail",1974,2.3242241
"3296",2,"CO","trn_rail",1975,1.6642241
"3297",2,"CO","trn_rail",1976,1.3768741
"3298",2,"CO","trn_rail",1977,1.502651
"3299",2,"CO","trn_rail",1978,1.4071611
"3300",2,"CO","trn_rail",1979,0.5471611
"3301",2,"CO","trn_rail",1980,0.7668741
"3302",2,"CO","trn_rail",1981,0.4963399
"3303",2,"CO","trn_rail",1982,0.4541202
"3304",2,"CO","trn_rail",1983,0.4436858
"3305",2,"CO","trn_rail",1984,0.4757653
"3306",2,"CO","trn_rail",1985,0.3844834
"3307",2,"CO","trn_rail",1986,0.4637788
"3308",2,"CO","trn_rail",1987,0.4637788
"3309",2,"CO","trn_rail",1988,0.3568826
"3310",2,"CO","trn_rail",1989,0.3395651
"3311",2,"CO","trn_rail",1990,0.3595135
"3312",2,"CO","trn_rail",1991,0.2648445
"3313",2,"CO","trn_rail",1992,0.3316775
"3314",2,"CO","trn_rail",1993,0.3516713
"3315",2,"CO","trn_rail",1994,0.3408048
"3316",2,"CO","trn_rail",1995,0.3815198
"3317",2,"CO","trn_rail",1996,0.4025155
"3318",2,"CO","trn_rail",1997,0.4014151
"3319",2,"CO","trn_rail",1998,0.3085883
"3320",2,"CO","trn_rail",1999,0.6625883
"3321",2,"CO","trn_rail",2000,0.4216407
"3322",2,"CO","trn_rail",2001,0.4338995
"3323",2,"CO","trn_rail",2002,0.4049775
"3324",2,"CO","trn_rail",2003,0.4356713
"3325",2,"CO","trn_rail",2004,0.4648048
"3326",2,"CO","trn_rail",2005,0.5065198
"3327",2,"CO","trn_rail",2006,0.5795475
"3328",2,"CO","trn_rail",2007,0.6205699
"3329",2,"CO","trn_rail",2008,0.5565995
"3330",2,"CO","trn_road",1971,185.503
"3331",2,"CO","trn_road",1972,194.421
"3332",2,"CO","trn_road",1973,208.12
"3333",2,"CO","trn_road",1974,212.193
"3334",2,"CO","trn_road",1975,213.24
"3335",2,"CO","trn_road",1976,228.167
"3336",2,"CO","trn_road",1977,257.455
"3337",2,"CO","trn_road",1978,273.999
"3338",2,"CO","trn_road",1979,295.508
"3339",2,"CO","trn_road",1980,339.91
"3340",2,"CO","trn_road",1981,306.32
"3341",2,"CO","trn_road",1982,299.01
"3342",2,"CO","trn_road",1983,302.875
"3343",2,"CO","trn_road",1984,314.52
"3344",2,"CO","trn_road",1985,337.206
"3345",2,"CO","trn_road",1986,365.257
"3346",2,"CO","trn_road",1987,365.157
"3347",2,"CO","trn_road",1988,449.97
"3348",2,"CO","trn_road",1989,437.84
"3349",2,"CO","trn_road",1990,402.52
"3350",2,"CO","trn_road",1991,377.58
"3351",2,"CO","trn_road",1992,369.08
"3352",2,"CO","trn_road",1993,358.81
"3353",2,"CO","trn_road",1994,388.8
"3354",2,"CO","trn_road",1995,406.56
"3355",2,"CO","trn_road",1996,418.48
"3356",2,"CO","trn_road",1997,422.55
"3357",2,"CO","trn_road",1998,418.45
"3358",2,"CO","trn_road",1999,424.73
"3359",2,"CO","trn_road",2000,432.11
"3360",2,"CO","trn_road",2001,491.57
"3361",2,"CO","trn_road",2002,509.72
"3362",2,"CO","trn_road",2003,517.61
"3363",2,"CO","trn_road",2004,538.55
"3364",2,"CO","trn_road",2005,576.83
"3365",2,"CO","trn_road",2006,644.72
"3366",2,"CO","trn_road",2007,637.53
"3367",2,"CO","trn_road",2008,654.32
"3368",2,"NH3","ag_waste_burning",1971,4.96665
"3369",2,"NH3","ag_waste_burning",1972,4.86111
"3370",2,"NH3","ag_waste_burning",1973,4.51012
"3371",2,"NH3","ag_waste_burning",1974,4.63389
"3372",2,"NH3","ag_waste_burning",1975,4.54431
"3373",2,"NH3","ag_waste_burning",1976,4.5258
"3374",2,"NH3","ag_waste_burning",1977,4.44455
"3375",2,"NH3","ag_waste_burning",1978,4.54451
"3376",2,"NH3","ag_waste_burning",1979,4.31638
"3377",2,"NH3","ag_waste_burning",1980,4.53967
"3378",2,"NH3","ag_waste_burning",1981,4.748100395
"3379",2,"NH3","ag_waste_burning",1982,4.668880395
"3380",2,"NH3","ag_waste_burning",1983,4.942050395
"3381",2,"NH3","ag_waste_burning",1984,4.556900562
"3382",2,"NH3","ag_waste_burning",1985,5.075790604
"3383",2,"NH3","ag_waste_burning",1986,5.119270875
"3384",2,"NH3","ag_waste_burning",1987,4.834690813
"3385",2,"NH3","ag_waste_burning",1988,5.450140896
"3386",2,"NH3","ag_waste_burning",1989,5.125730375
"3387",2,"NH3","ag_waste_burning",1990,5.084920875
"3388",2,"NH3","ag_waste_burning",1991,5.357990875
"3389",2,"NH3","ag_waste_burning",1992,5.578840875
"3390",2,"NH3","ag_waste_burning",1993,5.300890875
"3391",2,"NH3","ag_waste_burning",1994,5.828130875
"3392",2,"NH3","ag_waste_burning",1995,6.140240875
"3393",2,"NH3","ag_waste_burning",1996,6.855130875
"3394",2,"NH3","ag_waste_burning",1997,6.893470875
"3395",2,"NH3","ag_waste_burning",1998,6.500920875
"3396",2,"NH3","ag_waste_burning",1999,6.566040875
"3397",2,"NH3","ag_waste_burning",2000,6.550130937
"3398",2,"NH3","ag_waste_burning",2001,7.46181104
"3399",2,"NH3","ag_waste_burning",2002,7.111410875
"3400",2,"NH3","ag_waste_burning",2003,7.889630875
"3401",2,"NH3","ag_waste_burning",2004,7.872030875
"3402",2,"NH3","ag_waste_burning",2005,8.902630813
"3403",2,"NH3","ag_waste_burning",2006,8.835100875
"3404",2,"NH3","ag_waste_burning",2007,8.532400875
"3405",2,"NH3","ag_waste_burning",2008,8.532400875
"3406",2,"NH3","Animals",1971,391.129671
"3407",2,"NH3","Animals",1972,396.280873
"3408",2,"NH3","Animals",1973,404.463859
"3409",2,"NH3","Animals",1974,404.835208
"3410",2,"NH3","Animals",1975,411.82521
"3411",2,"NH3","Animals",1976,413.12861
"3412",2,"NH3","Animals",1977,420.8769
"3413",2,"NH3","Animals",1978,442.07379
"3414",2,"NH3","Animals",1979,457.4483
"3415",2,"NH3","Animals",1980,454.65797
"3416",2,"NH3","Animals",1981,463.26507
"3417",2,"NH3","Animals",1982,477.51184
"3418",2,"NH3","Animals",1983,490.44515
"3419",2,"NH3","Animals",1984,492.32223
"3420",2,"NH3","Animals",1985,502.4915
"3421",2,"NH3","Animals",1986,507.1836
"3422",2,"NH3","Animals",1987,491.8059
"3423",2,"NH3","Animals",1988,504.0296
"3424",2,"NH3","Animals",1989,521.6854
"3425",2,"NH3","Animals",1990,529.5873
"3426",2,"NH3","Animals",1991,530.3509
"3427",2,"NH3","Animals",1992,550.1201
"3428",2,"NH3","Animals",1993,551.6813
"3429",2,"NH3","Animals",1994,568.3628
"3430",2,"NH3","Animals",1995,577.2733
"3431",2,"NH3","Animals",1996,591.206
"3432",2,"NH3","Animals",1997,608.7462
"3433",2,"NH3","Animals",1998,633.1331
"3434",2,"NH3","Animals",1999,648.478
"3435",2,"NH3","Animals",2000,651.18
"3436",2,"NH3","Animals",2001,669.5826
"3437",2,"NH3","Animals",2002,698.685
"3438",2,"NH3","Animals",2003,701.7935
"3439",2,"NH3","Animals",2004,708.2703
"3440",2,"NH3","Animals",2005,719.7763
"3441",2,"NH3","Animals",2006,727.6654
"3442",2,"NH3","Animals",2007,737.4904
"3443",2,"NH3","Animals",2008,745.5985
"3444",2,"NH3","bld",1971,1.271547777
"3445",2,"NH3","bld",1972,1.296636129
"3446",2,"NH3","bld",1973,1.32612914
"3447",2,"NH3","bld",1974,1.35910719
"3448",2,"NH3","bld",1975,1.38468752
"3449",2,"NH3","bld",1976,1.41333137
"3450",2,"NH3","bld",1977,1.43941239
"3451",2,"NH3","bld",1978,1.48936499
"3452",2,"NH3","bld",1979,1.52787296
"3453",2,"NH3","bld",1980,1.57874966
"3454",2,"NH3","bld",1981,1.6216771
"3455",2,"NH3","bld",1982,1.6512498
"3456",2,"NH3","bld",1983,1.6951281
"3457",2,"NH3","bld",1984,1.7416909
"3458",2,"NH3","bld",1985,1.7970657
"3459",2,"NH3","bld",1986,1.8358288
"3460",2,"NH3","bld",1987,1.8669268
"3461",2,"NH3","bld",1988,1.9149441
"3462",2,"NH3","bld",1989,1.9654713
"3463",2,"NH3","bld",1990,1.9733817
"3464",2,"NH3","bld",1991,2.195309
"3465",2,"NH3","bld",1992,2.4302551
