"iso","GTAP_crop","GLU","HA","Irr_Rfd","CROSIT_ctry","CROSIT_crop"
"aus","Cntlp_othMln","GLU202",0.537054395997537,"IRR","ALIA","FRUI"
"arg","Cntlp_othMln","GLU203",136.106408976441,"IRR","ARGE","FRUI"
"zaf","Cntlp_othMln","GLU204",191.561243144424,"IRR","SOAF","FRUI"
"arg","Cntlp_othMln","GLU205",179.582624314615,"IRR","ARGE","FRUI"
"arg","Cntlp_othMln","GLU206",497.914269424143,"IRR","ARGE","FRUI"
"bra","Cntlp_othMln","GLU206",207.390335525096,"IRR","BRAZ","FRUI"
"pry","Cntlp_othMln","GLU206",12.4150292867358,"IRR","PARA","FRUI"
"ury","Cntlp_othMln","GLU206",54.4319495533368,"IRR","URUG","FRUI"
"arg","Cntlp_othMln","GLU207",0,"IRR","ARGE","FRUI"
"chl","Cntlp_othMln","GLU207",897,"IRR","CHIL","FRUI"
"aus","Cntlp_othMln","GLU208",371.357477663306,"IRR","ALIA","FRUI"
"arg","Cntlp_othMln","GLU209",0.0248196439208419,"IRR","ARGE","FRUI"
"arg","Cntlp_othMln","GLU210",9.42844983686446,"IRR","ARGE","FRUI"
"arg","Cntlp_othMln","GLU212",1315.55570364694,"IRR","ARGE","FRUI"
"chl","Cntlp_othMln","GLU212",0,"IRR","CHIL","FRUI"
"arg","Cntlp_othMln","GLU213",64.3336675355925,"IRR","ARGE","FRUI"
"chl","Cntlp_othMln","GLU213",0,"IRR","CHIL","FRUI"
"arg","Cntlp_othMln","GLU214",0.86530612244898,"IRR","ARGE","FRUI"
"arg","Cntlp_othMln","GLU215",31.4954954954955,"IRR","ARGE","FRUI"
"mex","Cntlp_othMln","GLU217",24.9631067961165,"IRR","MEXI","FRUI"
"usa","Cntlp_othMln","GLU217",28803.2419606998,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU218",59.1417576789776,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU219",79.6226883093197,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU220",42.5331310065756,"IRR","USA","FRUI"
"mex","Cntlp_othMln","GLU221",381.183495323675,"IRR","MEXI","FRUI"
"usa","Cntlp_othMln","GLU221",8807.16502559393,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU222",32.8356064432845,"IRR","USA","FRUI"
"can","Cntlp_othMln","GLU223",0.000548029662105462,"IRR","CANA","FRUI"
"usa","Cntlp_othMln","GLU223",7.68335978770368,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU224",194.184077162008,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU225",603.147313313459,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU226",1489.837234256,"IRR","USA","FRUI"
"can","Cntlp_othMln","GLU227",8.96068818085229e-05,"IRR","CANA","FRUI"
"usa","Cntlp_othMln","GLU227",105.88326417704,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU228",134.946514339007,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU229",223.183684612256,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU230",18.1672307527878,"IRR","USA","FRUI"
"mex","Cntlp_othMln","GLU231",2059.10675965665,"IRR","MEXI","FRUI"
"usa","Cntlp_othMln","GLU231",873.850260060224,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU232",13.3138607651644,"IRR","USA","FRUI"
"usa","Cntlp_othMln","GLU233",474.779029376737,"IRR","USA","FRUI"
"ind","Cntlp_othMln","GLU235",16.4812844988989,"IRR","INDI","FRUI"
"cod","CocoaBeans","GLU087",0,"IRR","CODR","COCO"
"tza","CocoaBeans","GLU087",0,"IRR","TANZ","COCO"
"uga","CocoaBeans","GLU087",0,"IRR","UGAN","COCO"
"cub","CocoaBeans","GLU101",0,"IRR","CUBA","COCO"
"dom","CocoaBeans","GLU101",0,"IRR","DOMI","COCO"
"hti","CocoaBeans","GLU101",0,"IRR","HAIT","COCO"
"jam","CocoaBeans","GLU101",0,"IRR","JAMA","COCO"
"blz","CocoaBeans","GLU111",0,"IRR","BELI","COCO"
"gtm","CocoaBeans","GLU111",0,"IRR","GUAT","COCO"
"hnd","CocoaBeans","GLU111",0,"IRR","HOND","COCO"
"phl","CocoaBeans","GLU119",0,"IRR","PHIL","COCO"
"tha","CocoaBeans","GLU125",0,"IRR","THAI","COCO"
"tha","CocoaBeans","GLU127",0,"IRR","THAI","COCO"
"ind","CocoaBeans","GLU129",0,"IRR","INDI","COCO"
"mex","CocoaBeans","GLU130",0,"IRR","MEXI","COCO"
"gtm","CocoaBeans","GLU133",0,"IRR","GUAT","COCO"
"mex","CocoaBeans","GLU133",0,"IRR","MEXI","COCO"
"mex","CocoaBeans","GLU134",0,"IRR","MEXI","COCO"
"cri","CocoaBeans","GLU135",0,"IRR","COST","COCO"
"gtm","CocoaBeans","GLU135",0,"IRR","GUAT","COCO"
"hnd","CocoaBeans","GLU135",0,"IRR","HOND","COCO"
"mex","CocoaBeans","GLU135",0,"IRR","MEXI","COCO"
"nic","CocoaBeans","GLU135",0,"IRR","NICA","COCO"
"pan","CocoaBeans","GLU135",0,"IRR","PANA","COCO"
"slv","CocoaBeans","GLU135",0,"IRR","ELSA","COCO"
"mex","CocoaBeans","GLU136",0,"IRR","MEXI","COCO"
"idn","CocoaBeans","GLU139",0,"IRR","INDO","COCO"
"mys","CocoaBeans","GLU139",0,"IRR","MALY","COCO"
"tha","CocoaBeans","GLU139",0,"IRR","THAI","COCO"
"ind","CocoaBeans","GLU140",0,"IRR","INDI","COCO"
"civ","CocoaBeans","GLU142",0,"IRR","CDIV","COCO"
"gha","CocoaBeans","GLU142",0,"IRR","GHAN","COCO"
"gin","CocoaBeans","GLU142",0,"IRR","GUIN","COCO"
"lbr","CocoaBeans","GLU142",0,"IRR","LIBE","COCO"
"nga","CocoaBeans","GLU142",314.273007155101,"IRR","NIGA","COCO"
"sle","CocoaBeans","GLU142",0,"IRR","SIER","COCO"
"tgo","CocoaBeans","GLU142",0,"IRR","TOGO","COCO"
"col","CocoaBeans","GLU143",0,"IRR","COLO","COCO"
"pan","CocoaBeans","GLU143",0,"IRR","PANA","COCO"
"tto","CocoaBeans","GLU143",0,"IRR","TRIN","COCO"
"ven","CocoaBeans","GLU143",0,"IRR","VENE","COCO"
"ind","CocoaBeans","GLU145",0,"IRR","INDI","COCO"
"tha","CocoaBeans","GLU146",0,"IRR","THAI","COCO"
"ind","CocoaBeans","GLU147",0,"IRR","INDI","COCO"
"tha","CocoaBeans","GLU148",0,"IRR","THAI","COCO"
"civ","CocoaBeans","GLU149",0,"IRR","CDIV","COCO"
"cmr","CocoaBeans","GLU149",0,"IRR","CAME","COCO"
"gin","CocoaBeans","GLU149",0,"IRR","GUIN","COCO"
"nga","CocoaBeans","GLU149",141.006021232768,"IRR","NIGA","COCO"
"sle","CocoaBeans","GLU149",0,"IRR","SIER","COCO"
"gin","CocoaBeans","GLU152",0,"IRR","GUIN","COCO"
"ind","CocoaBeans","GLU153",0,"IRR","INDI","COCO"
"lka","CocoaBeans","GLU154",0,"IRR","SRIL","COCO"
"ind","CocoaBeans","GLU155",0,"IRR","INDI","COCO"
"bol","CocoaBeans","GLU156",0,"IRR","BOLI","COCO"
"bra","CocoaBeans","GLU156",3.94748687171793,"IRR","BRAZ","COCO"
"col","CocoaBeans","GLU156",0,"IRR","COLO","COCO"
"ecu","CocoaBeans","GLU156",0,"IRR","ECUA","COCO"
"guy","CocoaBeans","GLU156",0,"IRR","GUYA","COCO"
"per","CocoaBeans","GLU156",0,"IRR","PERU","COCO"
"ven","CocoaBeans","GLU156",0,"IRR","VENE","COCO"
"col","CocoaBeans","GLU157",0,"IRR","COLO","COCO"
"ecu","CocoaBeans","GLU157",0,"IRR","ECUA","COCO"
"pan","CocoaBeans","GLU157",0,"IRR","PANA","COCO"
"per","CocoaBeans","GLU157",0,"IRR","PERU","COCO"
"idn","CocoaBeans","GLU158",0,"IRR","INDO","COCO"
"idn","CocoaBeans","GLU159",0,"IRR","INDO","COCO"
"mys","CocoaBeans","GLU159",0,"IRR","MALY","COCO"
"civ","CocoaBeans","GLU160",0,"IRR","CDIV","COCO"
"gha","CocoaBeans","GLU160",0,"IRR","GHAN","COCO"
"tgo","CocoaBeans","GLU160",0,"IRR","TOGO","COCO"
"guy","CocoaBeans","GLU161",0,"IRR","GUYA","COCO"
"sur","CocoaBeans","GLU161",0,"IRR","SURI","COCO"
"ven","CocoaBeans","GLU161",0,"IRR","VENE","COCO"
"ago","CocoaBeans","GLU162",0,"IRR","ANGO","COCO"
"cmr","CocoaBeans","GLU162",0,"IRR","CAME","COCO"
"cod","CocoaBeans","GLU162",0,"IRR","CODR","COCO"
"cog","CocoaBeans","GLU162",0,"IRR","CONG","COCO"
"gab","CocoaBeans","GLU162",0,"IRR","GABO","COCO"
"gnq","CocoaBeans","GLU162",0,"IRR",NA,"COCO"
"nga","CocoaBeans","GLU162",40.8427490411527,"IRR","NIGA","COCO"
"idn","CocoaBeans","GLU163",0,"IRR","INDO","COCO"
"idn","CocoaBeans","GLU164",0,"IRR","INDO","COCO"
"idn","CocoaBeans","GLU165",0,"IRR","INDO","COCO"
"mys","CocoaBeans","GLU165",0,"IRR","MALY","COCO"
"col","CocoaBeans","GLU166",0,"IRR","COLO","COCO"
"ven","CocoaBeans","GLU166",0,"IRR","VENE","COCO"
"idn","CocoaBeans","GLU167",0,"IRR","INDO","COCO"
"png","CocoaBeans","GLU167",0,"IRR","PAPU","COCO"
"bra","CocoaBeans","GLU168",0,"IRR","BRAZ","COCO"
"tza","CocoaBeans","GLU171",0,"IRR","TANZ","COCO"
"bra","CocoaBeans","GLU172",0,"IRR","BRAZ","COCO"
"png","CocoaBeans","GLU173",0,"IRR","PAPU","COCO"
"bra","CocoaBeans","GLU174",0,"IRR","BRAZ","COCO"
"idn","CocoaBeans","GLU175",0,"IRR","INDO","COCO"
"tls","CocoaBeans","GLU175",0,"IRR",NA,"COCO"
"mdg","CocoaBeans","GLU177",0,"IRR","MADA","COCO"
"idn","CocoaBeans","GLU178",0,"IRR","INDO","COCO"
"png","CocoaBeans","GLU178",0,"IRR","PAPU","COCO"
"tza","CocoaBeans","GLU179",0,"IRR","TANZ","COCO"
"uga","CocoaBeans","GLU179",0,"IRR","UGAN","COCO"
"ecu","CocoaBeans","GLU180",0,"IRR","ECUA","COCO"
"per","CocoaBeans","GLU180",0,"IRR","PERU","COCO"
"idn","CocoaBeans","GLU181",0,"IRR","INDO","COCO"
"png","CocoaBeans","GLU181",0,"IRR","PAPU","COCO"
"ago","CocoaBeans","GLU182",0,"IRR","ANGO","COCO"
"ago","CocoaBeans","GLU183",0,"IRR","ANGO","COCO"
"caf","CocoaBeans","GLU183",0,"IRR","CAR","COCO"
"cmr","CocoaBeans","GLU183",0,"IRR","CAME","COCO"
"cod","CocoaBeans","GLU183",0,"IRR","CODR","COCO"
"cog","CocoaBeans","GLU183",0,"IRR","CONG","COCO"
"gab","CocoaBeans","GLU183",0,"IRR","GABO","COCO"
"tza","CocoaBeans","GLU183",0,"IRR","TANZ","COCO"
"uga","CocoaBeans","GLU183",0,"IRR","UGAN","COCO"
"ago","CocoaBeans","GLU188",0,"IRR","ANGO","COCO"
"cod","CocoaBeans","GLU188",0,"IRR","CODR","COCO"
"tza","CocoaBeans","GLU188",0,"IRR","TANZ","COCO"
"bra","CocoaBeans","GLU192",15,"IRR","BRAZ","COCO"
"bra","CocoaBeans","GLU195",2476.60337496159,"IRR","BRAZ","COCO"
"ago","CocoaBeans","GLU197",0,"IRR","ANGO","COCO"
"bol","CocoaBeans","GLU200",0,"IRR","BOLI","COCO"
"per","CocoaBeans","GLU200",0,"IRR","PERU","COCO"
"bol","CocoaBeans","GLU206",0,"IRR","BOLI","COCO"
"bra","CocoaBeans","GLU206",0,"IRR","BRAZ","COCO"
"chn","Coconuts","GLU037",9.59667934970599,"IRR","CHIN","COCN"
"chn","Coconuts","GLU042",239.970051168857,"IRR","CHIN","COCN"
"chn","Coconuts","GLU043",765.998336841948,"IRR","CHIN","COCN"
"chn","Coconuts","GLU056",45.899567675424,"IRR","CHIN","COCN"
"chn","Coconuts","GLU066",182.181676046526,"IRR","CHIN","COCN"
"chn","Coconuts","GLU068",99.3287570482962,"IRR","CHIN","COCN"
"chn","Coconuts","GLU077",294.007920679821,"IRR","CHIN","COCN"
"chn","Coconuts","GLU078",309.40988998868,"IRR","CHIN","COCN"
"chn","Coconuts","GLU079",386.025124980572,"IRR","CHIN","COCN"
"chn","Coconuts","GLU085",343.765384672875,"IRR","CHIN","COCN"
"ken","Coconuts","GLU087",105.878329796749,"IRR","KENY","COCN"
"tza","Coconuts","GLU087",195.076446617767,"IRR","TANZ","COCN"
"ind","Coconuts","GLU089",16.5837772865714,"IRR","INDI","COCN"
"pak","Coconuts","GLU089",227.15545525615,"IRR","PAKI","COCN"
"som","Coconuts","GLU100",141.458682423494,"IRR","SOMA","COCN"
"cub","Coconuts","GLU101",0,"IRR","CUBA","COCN"
"dom","Coconuts","GLU101",506.904225845591,"IRR","DOMI","COCN"
"hti","Coconuts","GLU101",58.1772628852154,"IRR","HAIT","COCN"
"jam","Coconuts","GLU101",1728.11595198097,"IRR","JAMA","COCN"
"pri","Coconuts","GLU101",278.472074019045,"IRR",NA,"COCN"
"pak","Coconuts","GLU102",2.44065903378944,"IRR","PAKI","COCN"
"chn","Coconuts","GLU103",0,"IRR","CHIN","COCN"
"pak","Coconuts","GLU104",4.9845045045045,"IRR","PAKI","COCN"
"chn","Coconuts","GLU106",1439.60084046099,"IRR","CHIN","COCN"
"ind","Coconuts","GLU107",36.8643584621632,"IRR","INDI","COCN"
"pak","Coconuts","GLU107",47.39348402378,"IRR","PAKI","COCN"
"chn","Coconuts","GLU108",175.164113485549,"IRR","CHIN","COCN"
"vnm","Coconuts","GLU108",36.5494545787882,"IRR","VIET","COCN"
"chn","Coconuts","GLU109",26.807997550208,"IRR","CHIN","COCN"
"vnm","Coconuts","GLU109",1970.84820596394,"IRR","VIET","COCN"
"bgd","Coconuts","GLU110",0,"IRR","BANG","COCN"
"chn","Coconuts","GLU110",31.7403100775194,"IRR","CHIN","COCN"
"ind","Coconuts","GLU110",19013.4283653843,"IRR","INDI","COCN"
"mmr","Coconuts","GLU110",0.182370820668693,"IRR","MYAN","COCN"
"npl","Coconuts","GLU110",0.28787525934708,"IRR","NEPA","COCN"
"blz","Coconuts","GLU111",20.6223306894448,"IRR","BELI","COCN"
"gtm","Coconuts","GLU111",59.0317862714509,"IRR","GUAT","COCN"
"hnd","Coconuts","GLU111",2.83748925193465,"IRR","HOND","COCN"
"chn","Coconuts","GLU112",31.1430048609386,"IRR","CHIN","COCN"
"vnm","Coconuts","GLU112",32.3687686132332,"IRR","VIET","COCN"
"ind","Coconuts","GLU113",358.580504515727,"IRR","INDI","COCN"
"mex","Coconuts","GLU115",15455.1436587426,"IRR","MEXI","COCN"
"bgd","Coconuts","GLU116",0,"IRR","BANG","COCN"
"ind","Coconuts","GLU116",0,"IRR","INDI","COCN"
"mmr","Coconuts","GLU116",26.907653720453,"IRR","MYAN","COCN"
"ind","Coconuts","GLU117",1745.27289929527,"IRR","INDI","COCN"
"ind","Coconuts","GLU118",651.14575004997,"IRR","INDI","COCN"
"phl","Coconuts","GLU119",0,"IRR","PHIL","COCN"
"ind","Coconuts","GLU120",1481.62105730786,"IRR","INDI","COCN"
"ind","Coconuts","GLU122",3028.99651779074,"IRR","INDI","COCN"
"ind","Coconuts","GLU123",18297.0102078776,"IRR","INDI","COCN"
"chn","Coconuts","GLU124",2.18716783321433,"IRR","CHIN","COCN"
"chn","Coconuts","GLU125",18.4756193782547,"IRR","CHIN","COCN"
"khm","Coconuts","GLU125",0.102322105989194,"IRR","CAMB","COCN"
"mmr","Coconuts","GLU125",45.0249411500953,"IRR","MYAN","COCN"
"tha","Coconuts","GLU125",29138.2983474145,"IRR","THAI","COCN"
"vnm","Coconuts","GLU125",2069.81731922886,"IRR","VIET","COCN"
"khm","Coconuts","GLU126",0,"IRR","CAMB","COCN"
"vnm","Coconuts","GLU126",2373.94496662775,"IRR","VIET","COCN"
"chn","Coconuts","GLU127",10.5126942658092,"IRR","CHIN","COCN"
"mmr","Coconuts","GLU127",132.867426069534,"IRR","MYAN","COCN"
"tha","Coconuts","GLU127",293.62407070874,"IRR","THAI","COCN"
"ind","Coconuts","GLU128",2865.37966469637,"IRR","INDI","COCN"
"ind","Coconuts","GLU129",10766.5457559752,"IRR","INDI","COCN"
"mex","Coconuts","GLU130",4034.5679401186,"IRR","MEXI","COCN"
"gtm","Coconuts","GLU133",3.08755101182212,"IRR","GUAT","COCN"
"mex","Coconuts","GLU133",2088.4868370005,"IRR","MEXI","COCN"
"mex","Coconuts","GLU134",40603.9324083466,"IRR","MEXI","COCN"
"cri","Coconuts","GLU135",1077.37354936076,"IRR","COST","COCN"
"gtm","Coconuts","GLU135",328.441632551793,"IRR","GUAT","COCN"
"hnd","Coconuts","GLU135",502.6807435653,"IRR","HOND","COCN"
"mex","Coconuts","GLU135",902.178418562739,"IRR","MEXI","COCN"
"nic","Coconuts","GLU135",80.4131534569983,"IRR","NICA","COCN"
"pan","Coconuts","GLU135",1122.43525883427,"IRR","PANA","COCN"
"slv","Coconuts","GLU135",0,"IRR","ELSA","COCN"
"mex","Coconuts","GLU136",11790.7067104646,"IRR","MEXI","COCN"
"chn","Coconuts","GLU137",12.4565959648215,"IRR","CHIN","COCN"
"ind","Coconuts","GLU137",5.44648511716276,"IRR","INDI","COCN"
"mmr","Coconuts","GLU137",1196.07912144299,"IRR","MYAN","COCN"
"mmr","Coconuts","GLU138",328.246195691369,"IRR","MYAN","COCN"
"idn","Coconuts","GLU139",0,"IRR","INDO","COCN"
"mmr","Coconuts","GLU139",37.5485051860891,"IRR","MYAN","COCN"
"mys","Coconuts","GLU139",80.6979220961469,"IRR","MALY","COCN"
"sgp","Coconuts","GLU139",0,"IRR","SING","COCN"
"tha","Coconuts","GLU139",11511.4747708376,"IRR","THAI","COCN"
"ind","Coconuts","GLU140",49656.2920809467,"IRR","INDI","COCN"
"ben","Coconuts","GLU142",2.63046020016837,"IRR","BENI","COCN"
"civ","Coconuts","GLU142",556.543911368672,"IRR","CDIV","COCN"
"gha","Coconuts","GLU142",0,"IRR","GHAN","COCN"
"gin","Coconuts","GLU142",21.1104982499863,"IRR","GUIN","COCN"
"gnb","Coconuts","GLU142",232.539926024147,"IRR","GUIB","COCN"
"lbr","Coconuts","GLU142",0,"IRR","LIBE","COCN"
"nga","Coconuts","GLU142",2.94678221435036,"IRR","NIGA","COCN"
"sen","Coconuts","GLU142",103.545821400677,"IRR","SENE","COCN"
"sle","Coconuts","GLU142",0,"IRR","SIER","COCN"
"tgo","Coconuts","GLU142",63.4290027066417,"IRR","TOGO","COCN"
"col","Coconuts","GLU143",91.5530629853322,"IRR","COLO","COCN"
"pan","Coconuts","GLU143",11.0817438692098,"IRR","PANA","COCN"
"tto","Coconuts","GLU143",0,"IRR","TRIN","COCN"
"ven","Coconuts","GLU143",3494.85246317213,"IRR","VENE","COCN"
"ind","Coconuts","GLU145",23945.2810066054,"IRR","INDI","COCN"
"mmr","Coconuts","GLU146",0,"IRR","MYAN","COCN"
"tha","Coconuts","GLU146",38013.8527142907,"IRR","THAI","COCN"
"ind","Coconuts","GLU147",6169.87024672007,"IRR","INDI","COCN"
"khm","Coconuts","GLU148",0,"IRR","CAMB","COCN"
"tha","Coconuts","GLU148",5844.87529484322,"IRR","THAI","COCN"
"vnm","Coconuts","GLU148",0,"IRR","VIET","COCN"
"ben","Coconuts","GLU149",0.647290199495961,"IRR","BENI","COCN"
"civ","Coconuts","GLU149",128.021066491113,"IRR","CDIV","COCN"
"cmr","Coconuts","GLU149",2.59063514140009,"IRR","CAME","COCN"
"gin","Coconuts","GLU149",37.165110516959,"IRR","GUIN","COCN"
"nga","Coconuts","GLU149",130.559935556607,"IRR","NIGA","COCN"
"sle","Coconuts","GLU149",0,"IRR","SIER","COCN"
"cmr","Coconuts","GLU151",4.47450444087104,"IRR","CAME","COCN"
"gin","Coconuts","GLU152",2.20705085565701,"IRR","GUIN","COCN"
"sen","Coconuts","GLU152",53.0338287055143,"IRR","SENE","COCN"
"ind","Coconuts","GLU153",27062.8836725518,"IRR","INDI","COCN"
"lka","Coconuts","GLU154",0,"IRR","SRIL","COCN"
"ind","Coconuts","GLU155",24946.3511354598,"IRR","INDI","COCN"
"bra","Coconuts","GLU156",136.571733319626,"IRR","BRAZ","COCN"
"col","Coconuts","GLU156",1.63434851098942,"IRR","COLO","COCN"
"ecu","Coconuts","GLU156",103.015617605301,"IRR","ECUA","COCN"
"guy","Coconuts","GLU156",0,"IRR","GUYA","COCN"
"per","Coconuts","GLU156",385.66218185463,"IRR","PERU","COCN"
"sur","Coconuts","GLU156",0,"IRR","SURI","COCN"
"ven","Coconuts","GLU156",3156.15987069583,"IRR","VENE","COCN"
"col","Coconuts","GLU157",275.717398487088,"IRR","COLO","COCN"
"ecu","Coconuts","GLU157",502.120061332862,"IRR","ECUA","COCN"
"pan","Coconuts","GLU157",7.25463414634146,"IRR","PANA","COCN"
"per","Coconuts","GLU157",0.984924623115578,"IRR","PERU","COCN"
"idn","Coconuts","GLU158",0,"IRR","INDO","COCN"
"brn","Coconuts","GLU159",3.95326882227992,"IRR","BRUN","COCN"
"idn","Coconuts","GLU159",0,"IRR","INDO","COCN"
"mys","Coconuts","GLU159",16.9740408079138,"IRR","MALY","COCN"
"ben","Coconuts","GLU160",0.240931721194879,"IRR","BENI","COCN"
"civ","Coconuts","GLU160",40.0528541226216,"IRR","CDIV","COCN"
"gha","Coconuts","GLU160",0,"IRR","GHAN","COCN"
"tgo","Coconuts","GLU160",44.9888208269525,"IRR","TOGO","COCN"
"bra","Coconuts","GLU161",0,"IRR","BRAZ","COCN"
"guf","Coconuts","GLU161",13.2326018808777,"IRR","FGUI","COCN"
"guy","Coconuts","GLU161",0,"IRR","GUYA","COCN"
"sur","Coconuts","GLU161",343.028758645795,"IRR","SURI","COCN"
"ven","Coconuts","GLU161",5.64705882352941,"IRR","VENE","COCN"
"cmr","Coconuts","GLU162",13.5536081269297,"IRR","CAME","COCN"
"cog","Coconuts","GLU162",0,"IRR","CONG","COCN"
"gnq","Coconuts","GLU162",0,"IRR",NA,"COCN"
"nga","Coconuts","GLU162",1.2205746637771,"IRR","NIGA","COCN"
"idn","Coconuts","GLU163",0,"IRR","INDO","COCN"
"idn","Coconuts","GLU164",0,"IRR","INDO","COCN"
"idn","Coconuts","GLU165",0,"IRR","INDO","COCN"
"mys","Coconuts","GLU165",0,"IRR","MALY","COCN"
"col","Coconuts","GLU166",1127.81267442261,"IRR","COLO","COCN"
"ven","Coconuts","GLU166",6.33333333333333,"IRR","VENE","COCN"
"idn","Coconuts","GLU167",0,"IRR","INDO","COCN"
"png","Coconuts","GLU167",0,"IRR","PAPU","COCN"
"bra","Coconuts","GLU168",1.69187898089172,"IRR","BRAZ","COCN"
"ken","Coconuts","GLU170",89.6391104007617,"IRR","KENY","COCN"
"som","Coconuts","GLU170",543.124642206609,"IRR","SOMA","COCN"
"ken","Coconuts","GLU171",321.049930860749,"IRR","KENY","COCN"
"moz","Coconuts","GLU171",0,"IRR","MOZA","COCN"
"som","Coconuts","GLU171",0,"IRR","SOMA","COCN"
"tza","Coconuts","GLU171",6460.89007174727,"IRR","TANZ","COCN"
"bra","Coconuts","GLU172",167.691815640092,"IRR","BRAZ","COCN"
"png","Coconuts","GLU173",0,"IRR","PAPU","COCN"
"bra","Coconuts","GLU174",2289.49009533898,"IRR","BRAZ","COCN"
"idn","Coconuts","GLU175",0,"IRR","INDO","COCN"
"tls","Coconuts","GLU175",0,"IRR",NA,"COCN"
"mdg","Coconuts","GLU177",0,"IRR","MADA","COCN"
"idn","Coconuts","GLU178",0,"IRR","INDO","COCN"
"png","Coconuts","GLU178",0,"IRR","PAPU","COCN"
"ken","Coconuts","GLU179",77.2925801011804,"IRR","KENY","COCN"
"som","Coconuts","GLU179",3,"IRR","SOMA","COCN"
"tza","Coconuts","GLU179",1506.99811153774,"IRR","TANZ","COCN"
"ecu","Coconuts","GLU180",41.3947606142728,"IRR","ECUA","COCN"
"per","Coconuts","GLU180",323.754715814212,"IRR","PERU","COCN"
"idn","Coconuts","GLU181",0,"IRR","INDO","COCN"
"png","Coconuts","GLU181",0,"IRR","PAPU","COCN"
"cmr","Coconuts","GLU183",0,"IRR","CAME","COCN"
"cog","Coconuts","GLU183",0,"IRR","CONG","COCN"
"tza","Coconuts","GLU183",831.446999497824,"IRR","TANZ","COCN"
"bra","Coconuts","GLU186",6526.17207360978,"IRR","BRAZ","COCN"
"bra","Coconuts","GLU187",113.394244687627,"IRR","BRAZ","COCN"
"moz","Coconuts","GLU188",0,"IRR","MOZA","COCN"
"tza","Coconuts","GLU188",246.220985988583,"IRR","TANZ","COCN"
"moz","Coconuts","GLU190",2.30024871755013,"IRR","MOZA","COCN"
"bra","Coconuts","GLU192",9668.93393810417,"IRR","BRAZ","COCN"
"bra","Coconuts","GLU195",23054.0826716317,"IRR","BRAZ","COCN"
"moz","Coconuts","GLU198",0,"IRR","MOZA","COCN"
"moz","Coconuts","GLU199",0,"IRR","MOZA","COCN"
"per","Coconuts","GLU200",36.905226631967,"IRR","PERU","COCN"
"bra","Coconuts","GLU206",4758.19026052955,"IRR","BRAZ","COCN"
"ind","Coconuts","GLU235",620.70113700622,"IRR","INDI","COCN"
"chn","CoffeeGreen","GLU037",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU042",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU043",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU056",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU066",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU068",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU077",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU078",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU079",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU085",0,"IRR","CHIN","COFF"
"bdi","CoffeeGreen","GLU087",98.0771964156968,"IRR","BURU","COFF"
"cod","CoffeeGreen","GLU087",0,"IRR","CODR","COFF"
"eri","CoffeeGreen","GLU087",0,"IRR","ERIT","COFF"
"eth","CoffeeGreen","GLU087",753.999540675207,"IRR","ETHN","COFF"
"ken","CoffeeGreen","GLU087",2617.87906976744,"IRR","KENY","COFF"
"rwa","CoffeeGreen","GLU087",0,"IRR","RWAN","COFF"
"tza","CoffeeGreen","GLU087",0,"IRR","TANZ","COFF"
"uga","CoffeeGreen","GLU087",0,"IRR","UGAN","COFF"
"yem","CoffeeGreen","GLU093",13627.7010163305,"IRR","YEME","COFF"
"yem","CoffeeGreen","GLU094",60,"IRR","YEME","COFF"
"mex","CoffeeGreen","GLU096",0,"IRR","MEXI","COFF"
"eth","CoffeeGreen","GLU100",5,"IRR","ETHN","COFF"
"yem","CoffeeGreen","GLU100",0,"IRR","YEME","COFF"
"cub","CoffeeGreen","GLU101",0,"IRR","CUBA","COFF"
"dom","CoffeeGreen","GLU101",0,"IRR","DOMI","COFF"
"hti","CoffeeGreen","GLU101",0,"IRR","HAIT","COFF"
"jam","CoffeeGreen","GLU101",144.850308641975,"IRR","JAMA","COFF"
"pri","CoffeeGreen","GLU101",213.794548321694,"IRR",NA,"COFF"
"mex","CoffeeGreen","GLU105",0,"IRR","MEXI","COFF"
"chn","CoffeeGreen","GLU106",0,"IRR","CHIN","COFF"
"chn","CoffeeGreen","GLU108",0,"IRR","CHIN","COFF"
