# ../gcam-usa-data/level1//L132.in_EJ_state_indchp_F.csv
# Written by LA132.Industry.R
# Thu Aug 31 19:15:08 2017
# " Industrial cogen energy consumption by state and fuel "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"FL","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119127128240122,0.00112296017958318,0.00125178348057397,0.00207588999492289,0.00466688256341808,0.00445371612301744,0.00547579463973404,0.00503225892396592,0.00420994879055141,0.00498363091316942,0.00478159981122634,0.00146940158987967,0.0013811736388661,0.00225307997048382,0.00437455737715394,0.00404706987921386,0.00383820309415078,0.00267109912062809,0.00221624796371743,0.00190140791189596,0.00177542872694545,0.00174707933287189
"GA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119720471868311,0.00117625213387886,0.00140771911827233,0.00214412437329441,0.00425517604072225,0.00426682416198084,0.00459085018589756,0.00508890079790688,0.00451872005413454,0.00413834255438589,0.00447365749407676,0.00146759365763696,0.00147019037140354,0.00279911096247664,0.00406538122202961,0.00405851787880563,0.00398904147124665,0.00257193727359829,0.00221111198748474,0.00162455689381246,0.00159737135257848,0.00134479972237762
"HI","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230709465596052,0.000266143774539785,0.000338616744649732,0.000397368636161706,0.000795715856393306,0.00109200348125182,0.000926460366485605,0.000991826066075461,0.000699365423244017,0.000423428538718078,0.000309733756908324,9.64168401188214e-05,8.80184140417015e-05,0.000254659296407677,0.000356499501672507,0.000347704928777567,0.00045120704780059,0.000344681179630395,0.000283784952649292,0.000197386978020447,0.000218279466437408,0.000179847463946068
"IA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097101974630535,0.000872244490870192,0.00112880208177664,0.00196818484800406,0.00516661988094395,0.00544622176011015,0.00544944553108677,0.00393226998505059,0.0036937618449895,0.00515688020116595,0.00545450164888138,0.00168553336602849,0.00150837605386587,0.00283920599184036,0.00296147403495102,0.00398529557553433,0.00382050308946718,0.00283470866733114,0.00233113945516557,0.00202113443954771,0.00222529079698561,0.00189144357344003
"ID","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362574629787155,0.00034873050385116,0.000512414535027782,0.000476753665037761,0.000911944015192329,0.00100278729790182,0.00105782031301006,0.0014007466730936,0.000966987035306229,0.000940791950355683,0.00101889680623173,0.000314692041091471,0.000304270838862116,0.00054888605600324,0.000734858099773731,0.000846703028630719,0.000954287781382928,0.000596441257823174,0.000557416703728748,0.000437078743724662,0.000465382396733071,0.000445393893445343
"IL","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246749587825648,0.00237657579925857,0.00272063509999605,0.00363194426604049,0.00877700786265903,0.0101166987195527,0.0102697900266902,0.010189916836767,0.00978492263488342,0.008448553924354,0.00887139500665364,0.00238729065334992,0.00238267011515798,0.0043063364935427,0.0058006922884145,0.00617702632090823,0.0063233164538164,0.00468664992181464,0.00448427131789625,0.00347636608911366,0.00310534448638556,0.00291446293835987
"IN","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162675375466213,0.00173489754525047,0.0021213455496625,0.00298482640096465,0.00495498334649818,0.00542767572637219,0.00469521836258822,0.00481074985354848,0.00428456603129773,0.00487068317018001,0.00523915823512341,0.00136472790456993,0.0015808872539403,0.00283644402774332,0.00434580741734164,0.00495074354110716,0.00459517465704001,0.00348575644908601,0.00339796781309551,0.00281312250239245,0.00291398397485324,0.00180235035110508
"KS","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200151276530908,0.00163623214817985,0.0017666576435777,0.00286150400774259,0.00394731834630246,0.00399488074095996,0.00306189495705051,0.0043398791484604,0.00508356006090136,0.00490927364903472,0.00623167763525226,0.00158619028506322,0.00124315610682906,0.00209474805112335,0.00440983312149506,0.0041555340635814,0.00193718988904421,0.00157707841616578,0.00295668948521822,0.00244680813079336,0.00244769196190374,0.0023019079165995
"KY","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153939928471943,0.00152563321966248,0.00186924562206961,0.0028088868756743,0.00479674049016664,0.0052357730825362,0.00510073757128163,0.00546447326745592,0.00514835140801388,0.00607872203019786,0.00640421181615473,0.00172845777793525,0.00216500340580192,0.00393564367175502,0.00510120120269558,0.00590474350708822,0.00548430352972625,0.00443966041356974,0.00393148589909409,0.00352827233958209,0.00372135364345875,0.00253139337688566
"LA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706632572635751,0.00671309472823145,0.00902234525367073,0.0127399349812782,0.0261442082364486,0.0321456775935059,0.0307470319449783,0.0325644562385792,0.0266273380353914,0.0245115426910852,0.0318983763441921,0.0112286757514447,0.00870926400233121,0.016162889762641,0.017350737651293,0.017654296876343,0.0162586601913577,0.0129512273045385,0.0118650551046889,0.00969633690725353,0.010926281566299,0.0105082338323836
"MA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933970497013433,0.000766627161149906,0.000575361907305405,0.00107226809354573,0.00234169416872436,0.00201175660704964,0.00150671915179349,0.00157335763182881,0.00141802532853257,0.00150954658505347,0.00127593752471907,0.0003827783965823,0.000524799394572648,0.000825610031882751,0.00116829797008677,0.00103988240997738,0.0010008473779987,0.000823778418169579,0.000695523995257622,0.000501397935030707,0.000377917112421584,0.000366531586941887
"MD","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794326379569822,0.000726068024675132,0.000699823858864953,0.00109371408897633,0.0021154275163878,0.00236243932920362,0.00194777752410139,0.00234954489887653,0.00169315035027877,0.00253417086020574,0.00245112200645501,0.000630781967937613,0.000774212632093462,0.00130814688294819,0.00204352888951547,0.0023656954450528,0.00206865227948873,0.000846731160371638,0.000690328643577151,0.00058247990114311,0.000467826990314737,0.000341712588771843
"ME","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778986760018321,0.000686494055126647,0.000971505290732372,0.0014079913720886,0.00331628509898749,0.00444720874275851,0.00356047150555185,0.0036728539493827,0.00305281582571367,0.00275881137126245,0.00249386946552572,0.00075478375361527,0.000574399185169682,0.00103474347064601,0.00120015110016452,0.00136159364556421,0.00138763131406403,0.000857982504588334,0.00075861040852049,0.000535931373002035,0.000518594945394463,0.000366988969061413
"MI","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019098124005646,0.00144124344899544,0.00185248194401995,0.00250981502506822,0.00403891288779819,0.00453577418808261,0.00403340587271109,0.00443861211725937,0.00357001513607421,0.00355967361780348,0.00410468267756032,0.00117249065558761,0.000857755251545897,0.00162055915895795,0.00281850002845589,0.00319188186265042,0.00285313447321415,0.00177861249377523,0.00195256160014059,0.00136340771542099,0.00118588371666913,0.000988908287900481
"MN","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104495949074117,0.000969404255468561,0.00132645587553305,0.00207889940343974,0.00387085409766814,0.00434250499439225,0.00413070477635004,0.00444941591460423,0.0042318635108983,0.00374183322774696,0.00341040711036992,0.000975071910074646,0.00105106298960573,0.00213943600954732,0.0030797139490362,0.00329486896486032,0.00311033638884753,0.00207324769432976,0.00211676440096738,0.00181499474683407,0.0017605621869081,0.0015802311502176
"MO","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112999218126922,0.000983772822148213,0.00103891820117992,0.00155390016817922,0.00328052258858779,0.00343355411982426,0.00362261684228822,0.00353290418146461,0.00305621022533261,0.00355019855714159,0.00466212931145356,0.00106558035307039,0.0011739393577906,0.00248384362245646,0.00374648484239732,0.00460878505918351,0.00392069410905037,0.00285244078581665,0.00275828642647199,0.0020753482238898,0.00180902767593998,0.00150731481126798
"MS","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700681276512213,0.000846184037461561,0.00087343061017691,0.00118992012756235,0.00212330527217515,0.00253944007224664,0.00263985935586357,0.00328410459405467,0.00221124292369694,0.00184882905524444,0.00232578299712772,0.000542621973009714,0.000724612841496428,0.00121368150416864,0.0021313303540851,0.00196187287121752,0.00155518863322825,0.00118070106030774,0.0010418312944159,0.00076206969262073,0.000652365380223795,0.000686289833976504
"MT","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578837467914264,0.000577735344075363,0.000663908514439481,0.000846087285016183,0.00202108201255363,0.00171196159852052,0.00177824350309772,0.00217393635475084,0.00169618744467467,0.00179806531964531,0.00194019103250432,0.000442067391057067,0.000319395364072685,0.000781666872765852,0.00124008159990383,0.00144639863077542,0.00143304633762867,0.00113212525687619,0.00144362494952162,0.00116485370877479,0.000926614669478661,0.000506129424369708
"NC","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157704386206639,0.00148630089483176,0.00200466844004624,0.00306709412642,0.00611376370969402,0.00580373723153602,0.00606460081882263,0.00636268723977448,0.00604101895692633,0.00599357198173306,0.00512289997215942,0.00170488010487313,0.001554431813803,0.00244824842223959,0.00328155692086128,0.00356324599058431,0.00355210070897627,0.00247229536921523,0.00215351780314123,0.00160880200736471,0.00149995714089975,0.00128827692150151
"ND","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566593554248965,0.000500093037450648,0.00065488191856659,0.000801611394935584,0.00161231401781021,0.00169022694845568,0.0016909058478498,0.0016676566722377,0.00139039372461694,0.00136729517763292,0.00131874675757457,0.000456176717940877,0.000598292274501229,0.000807827948426548,0.00113913729656287,0.00140653265572643,0.00135640082081167,0.000982587391340164,0.00098367304331851,0.000974097575218882,0.000879399902744381,0.00101716968833853
"NE","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000848779052337375,0.000765734934499681,0.00093470639062622,0.00126582057815574,0.0024870575195623,0.00277715467310553,0.0024656339081983,0.00244028430663422,0.00226400499496688,0.00252187210596911,0.00212594480335061,0.000686771952031358,0.000697658242111256,0.00138808867523995,0.00205261022602761,0.00215240349971745,0.00179996375573504,0.00133999009083157,0.0013450617062121,0.00106369354562376,0.000964306891447147,0.000744545872358178
"NH","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020616210545995,0.000158649051242985,0.000170597886020993,0.000352575966237228,0.000848546837665589,0.000824159709794069,0.000724086358850812,0.00067227097351104,0.000571509704263695,0.000583939831255252,0.000553431337882265,0.000205507844413324,0.000178765565305112,0.000293171627243886,0.000443479538818923,0.000454912077895815,0.000371332199875028,0.000360523072287502,0.000239431493160011,0.000207386291472974,0.000206710285184638,0.000138129400096713
"NJ","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218223451855037,0.00179250192835557,0.00212105899106336,0.00286476684013454,0.00474284663708178,0.00516022239772997,0.00466102878746542,0.00457562674948262,0.00463758359166818,0.00393578960195822,0.00458670352023197,0.00116093480001566,0.00137100742885107,0.00240753272678665,0.00305397588977567,0.00331906689340921,0.00291502317319332,0.00194951291153069,0.00194490216737738,0.00151262823925102,0.00148304396437543,0.00111213665999791
"NM","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042427046055768,0.000617532370286404,0.00117085455620035,0.00140333470838358,0.00268400141424595,0.00259813664218224,0.00271980640746651,0.00145020683203654,0.00149079649229315,0.00127248182226792,0.00148263260860724,0.000363226634493638,0.000344453158315937,0.000621752254877872,0.00105589931767774,0.00101954537540846,0.000854546415498399,0.000718015782532642,0.00117290259538322,0.000906144681146269,0.00081024064478863,0.000776081165862308
"NV","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422246345170548,0.000362429900543143,0.000467090516597232,0.000699259827378308,0.00150959058321807,0.00174944410881198,0.00183325530066373,0.00162900031063962,0.00161305442944573,0.00139622234958743,0.00112070000355621,0.000362071048936444,0.000333754511769847,0.000509442726033199,0.000609955496589187,0.000887601568348777,0.000905847814754581,0.000708684667728929,0.000689942703166602,0.00060688140877262,0.000683946118238115,0.000568477829083979
"NY","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180860663120799,0.00154191635602907,0.00158022739495426,0.00238576403820524,0.00470108202703458,0.00430098790834025,0.00360655031262525,0.00410869037521954,0.00348670346823375,0.00435168829114367,0.00452128508214543,0.00130392919348011,0.00125892953906186,0.00221053331006767,0.00339149129100069,0.00358317897810881,0.00359690256840637,0.00261502242105208,0.00239977747279557,0.00200097667237551,0.00173210825463778,0.00111719193605583
"OH","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226788238140196,0.00197124466728381,0.00227978857510333,0.0043586689058831,0.00806813488554052,0.00844534317384794,0.00739195323345871,0.00775356686095775,0.00602922788456578,0.00628391042996195,0.00715284831395528,0.00168903739965353,0.00198934926647522,0.00390699993173743,0.00686425826204218,0.00508044264236454,0.0044689854781525,0.0035211306753033,0.00355911277836179,0.00333024880049305,0.00309735691898499,0.00233223957294699
"OK","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828974472373083,0.000694189509984831,0.000871735138465336,0.00151021622770832,0.00288207070261352,0.00299469639516171,0.00223511134059398,0.00271774830434064,0.00278912457110497,0.00231417375636081,0.0030295717271749,0.00066257920923719,0.000813097137502811,0.00161754892842522,0.00240810576084953,0.0027498992901759,0.00298970656477981,0.00272522558720655,0.00141663880850705,0.00117013186096856,0.000859359920476069,0.000889776731679103
"OR","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700879719197226,0.000600226890883098,0.000710808605165297,0.00109976458399441,0.00218720262467251,0.00202626806502706,0.00213215701851366,0.00168851487057979,0.00151235390741698,0.00190034577579683,0.00224763915937562,0.000613541376963341,0.000408245710194176,0.000839730185412545,0.00092150466426945,0.00102874866919793,0.00077847318520696,0.000632805602331534,0.000546402558166149,0.000553436802388422,0.00055279083003103,0.000453049025761613
"PA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228554378036811,0.00224707281858957,0.00259359412104424,0.00378247804785175,0.006383170453247,0.0064256475628824,0.00524205876619713,0.00545654215611027,0.00473423465450239,0.00477630905603775,0.0051689214418237,0.00148032373724283,0.00167211692580999,0.00280826578729266,0.00495845537048467,0.00493507549460705,0.00498179508266947,0.00397949543689918,0.00389538562684579,0.00350347298128471,0.00304303577555982,0.00260057844064968
"RI","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123193218856037,0.000104037345027181,0.000110826538217165,0.000174197236149013,0.000398014232874974,0.000370855600956684,0.00030854163564771,0.000284520813313172,0.000265656433335453,0.000250994984420912,0.000263032775611417,6.30726052507426e-05,5.23118891771474e-05,0.000123729784886353,0.000205083046661066,0.000187028887448334,0.000174097736599267,0.000120044341895997,0.000103758594989986,6.37356769931649e-05,0.000101734888706796,5.68838920230973e-05
"SC","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885530637601772,0.000809063691201193,0.00106456519580289,0.00144457944405661,0.00287856947781914,0.00271800258655181,0.00275181093455515,0.00276446067667563,0.00285891819134015,0.00309671336903911,0.00293036302881136,0.000901449926995321,0.00105324265165477,0.00174624404202535,0.00301577951459647,0.00351547865111119,0.00326832834751299,0.00218273077445435,0.00185289991104721,0.00151870209278054,0.00168841825074218,0.000942327529938275
"SD","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477234813187635,0.000417766540912255,0.000438076458434367,0.00057831328298534,0.0013666030634906,0.0013498909609134,0.00116546606175197,0.0011851703237615,0.00102034461528125,0.000963632493937986,0.000985847831372148,0.000299762621231588,0.000285535728425263,0.000569523203469863,0.000760322349893195,0.000837275264261024,0.000731382179674592,0.000522602436177074,0.000543107220814536,0.000413844264720912,0.000459754146393885,0.000315425153270691
"TN","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784185958365661,0.00076696174614374,0.000910468309115679,0.00161855493431491,0.00271401191248346,0.00288524225920643,0.00288516313075782,0.00279143894518996,0.00271980735783385,0.00294887732321519,0.00272311198086014,0.000701570902554138,0.00102044788906948,0.00179409739750434,0.00269455575726509,0.00326734887172402,0.00308699527412619,0.0025831586142304,0.0024038150032444,0.00196418874728624,0.00116820305146219,0.000926391373984279
"TX","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288239190637415,0.0267092880638961,0.0369698323105387,0.0517845712826046,0.0990811604560504,0.112961809136254,0.114233989895509,0.12219163491701,0.127893533783095,0.12971834936597,0.127635820419346,0.0352695149602717,0.0316450158123815,0.0612085380538243,0.092962629974214,0.0945283773350696,0.0816838456328791,0.0618247563058513,0.0624806649446479,0.0496560070909378,0.0539124699144312,0.0521959178799056
"UT","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275656733751484,0.000253410956718877,0.000280636388090525,0.000421950752046709,0.000853110934272544,0.00101384984434201,0.00107060927062179,0.00132874217402642,0.00100450408372616,0.0010670424275194,0.00100444174059221,0.000304795009948403,0.000333172159313995,0.000605459770035802,0.00103244300125945,0.000949555448492488,0.00122514281841198,0.00101025069632095,0.000835293799324247,0.000697750501314685,0.000572262302164072,0.000447199349180312
"VA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115767493582853,0.00100845775947108,0.00121968891747036,0.00162688624420892,0.0032221271607673,0.00311976824373843,0.00302796244640231,0.00332232380778331,0.0035874039902625,0.00336797619845201,0.00316022328199363,0.00105503097524181,0.000939284595365243,0.00164169283929595,0.00306971991538717,0.00330784336439767,0.00315701861829021,0.00205158510626455,0.00203200594926597,0.00174964114379156,0.00116018705855487,0.00085573787288915
"VT","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112100272763813,9.75872898682687e-05,0.000123220197629945,0.000184049089293647,0.000393137526911378,0.00030552150315698,0.000264583610489819,0.000281835476400866,0.000252852996176268,0.00031518695168656,0.000256299433069932,9.80383875942394e-05,8.79185821921268e-05,0.000143746266263754,0.000249485762371172,0.000289477260265688,0.000272980672695446,0.000200663973656692,0.000152891778025301,0.000132139468489366,0.00013431051945784,0.000117908295865057
"WA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019987941005244,0.00182863710768965,0.00211783520682304,0.00346753552706733,0.00512554301148136,0.00633083503250972,0.00566390156902812,0.00614829743465944,0.00492378507532883,0.00783273773007729,0.00841105676244127,0.00186313941077859,0.00117202591400708,0.00162862781811783,0.00234042926814852,0.00256866174369752,0.00281785709667384,0.00241561859794766,0.00228865632228126,0.00231816974818127,0.00209268580793359,0.00158364947974248
"WI","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830978743491713,0.000839771158413075,0.00114117186130616,0.00145810594339024,0.00344589293825073,0.0036324196605373,0.00319524715325317,0.00368821657450892,0.00344263582405795,0.00337374908309369,0.0047079036859787,0.00156779410853176,0.00145405088905563,0.00270864887997257,0.00274165092952904,0.00310267725406668,0.00291314280318074,0.00207252760829989,0.002023218382995,0.0014557090703674,0.00119648643069194,0.000958937722699992
"WV","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878962184727844,0.000871203559778264,0.00100677587830978,0.00116175839944152,0.00224772379611815,0.00265806961436702,0.00248028658325093,0.00227142032963711,0.00196827537202497,0.00236405900951446,0.00210265608648695,0.000614696962520536,0.000739937030406145,0.00183419242686807,0.00189936837674237,0.00234755822217014,0.00224630636806831,0.00181167644398002,0.00189015800452716,0.00170266824160475,0.000989378188412611,0.000782990043141457
"WY","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433339291262771,0.000347336399710184,0.00040946835828695,0.000584522167925367,0.00133134072806153,0.00139602828694924,0.00123705851793017,0.0014326584675631,0.0013672879868599,0.0012818313854376,0.00141295177937058,0.000446056025077061,0.000552369623696863,0.000982483385933544,0.00125144467925821,0.00122695619154176,0.00111497766224034,0.00112909489483383,0.00105340950673238,0.0010211235241614,0.00100080524213156,0.000881543853527644
"AK","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039135805333573,0.0439864729334066,0.0595207116393434,0.0712484651944282,0.0791678635622801,0.083423879607581,0.105515566913369,0.100925973481889,0.0917803412908022,0.105659401786826,0.109561495969719,0.046883538677145,0.0511054615844008,0.0508042111108296,0.0511426765398159,0.0483848083847602,0.0521243524936637,0.0464173162770208,0.0447700876389725,0.0402655418197573,0.044845116951094,0.0426450012063143
"AL","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254282952908691,0.0282139324214103,0.0332269140531183,0.0426593810317053,0.0517134926569695,0.0566177822620795,0.0665453806230342,0.0616238017600564,0.0591649239096068,0.0657500581567046,0.0752411160091717,0.030795187314776,0.0264405324185652,0.0261454773233951,0.0271235408134823,0.0275731328840219,0.0252313343722991,0.0283807463479058,0.0275713763487316,0.027012486595298,0.027364195656944,0.0288344489239931
"AR","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229882629922472,0.0229211522634178,0.0216617294598103,0.0287295045957908,0.0325020559698706,0.0394979228555668,0.0452400736135928,0.0413784516786495,0.0418867883391233,0.0467461286096049,0.0473549272158337,0.0185582434086482,0.0192357106542368,0.0180898881516666,0.0176279876637094,0.0154303146968676,0.0134444505001756,0.0150415729341436,0.0138886523328509,0.0140126109509732,0.0140531202274978,0.0150250805171958
"AZ","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350423290415173,0.00338658162578455,0.00396542210601988,0.00467668273710518,0.00578909343207591,0.00774274314202981,0.00876201862476189,0.00781328531483863,0.0079499556094008,0.00896619074237123,0.0093653968273517,0.00302633764577061,0.00336482534746224,0.00265056867246505,0.00242232439030192,0.0032465578769233,0.00265430552227099,0.00318480218176371,0.00310617632625504,0.00314826659866836,0.00297227201061009,0.00316895333050437
"CA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729146684301818,0.0901118543791403,0.127231047355518,0.141181889685438,0.164619891933875,0.170810611474556,0.183887876307074,0.178318369335018,0.195988733687761,0.237169585211795,0.241208503206045,0.0993246318046138,0.099880366259058,0.106995538019822,0.117559006008991,0.124966775319995,0.115273021755158,0.122520383998961,0.120264173638657,0.118406064967671,0.125731236638227,0.122669776584826
"CO","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100842441924539,0.0114896332035541,0.0162424606905917,0.0178502594316272,0.0239821179085498,0.0233279137016873,0.0250393644977465,0.0273112357802511,0.0241000868513387,0.034394679814694,0.0368153615762474,0.0159362178478216,0.027537917014427,0.0259000119305527,0.0248545724907252,0.0247686470900558,0.0272594219004306,0.0279082405091558,0.0278614359577688,0.0290911735467109,0.0344652255602054,0.0351863344062343
"CT","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336303683633747,0.00478782537040317,0.00693420442237682,0.00876453835050579,0.0100420016090237,0.00917963965415126,0.0100872994454953,0.00955046101720773,0.00989052445850462,0.010426523137547,0.01117287958838,0.00466243176618135,0.00412125666533666,0.00450310746008506,0.00377968021817735,0.00323628702279177,0.00320254273186939,0.00376525707131055,0.00379777290598878,0.00376624883602166,0.00444827772281146,0.00433101608848522
"DC","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161844734879907,0.00199395123779497,0.00200425002128779,0.00281156225417801,0.00347470595641966,0.00322677051632326,0.00394031682010741,0.00212951066948611,0.00217285138993202,0.00267119046331578,0.00498825812590867,0.00253854016228118,0.00193796433062253,0.00153058593870203,0.0012826098083108,0.00146414633469847,0.00123609391477239,0.00158548408580412,0.00152672256908791,0.00183050257810493,0.00317415858493963,0.0014325803317351
"FL","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150461193099401,0.0171002346730642,0.0197114022305678,0.0231878669464628,0.0297706226472824,0.0394697782977885,0.0420021445409293,0.0425204651536896,0.0375856079945955,0.040964356267242,0.0486664818553026,0.0167386042685551,0.0162411339161652,0.0133182449574375,0.0121496554390778,0.0103421659260134,0.0101984972948661,0.0124681941799538,0.0114197727177949,0.0116964652348401,0.0119525837059425,0.0145341569640755
"GA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258623216873125,0.0302464997614094,0.0352863991979572,0.0413162578802746,0.0455530837587848,0.05193098125527,0.0573010020388241,0.0531160360314399,0.049931083010868,0.0527392997378789,0.0534907066121667,0.0238042462021812,0.0223892374161574,0.0221810560968961,0.0256269876396235,0.0254235292080605,0.0246726608363235,0.0278149121316595,0.0255564533580714,0.0251470188611551,0.0249119173863009,0.0256628301577432
"HI","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148926244920839,0.0165432694385014,0.0202233385651394,0.0237096326281119,0.0245972070432211,0.0283793083319309,0.0310460948988891,0.029421932387798,0.0270313925109548,0.0298193359998161,0.0312386977412912,0.0124856605541648,0.0127891138167114,0.0122732318660383,0.0121992512215966,0.0108066244463336,0.0100667947706381,0.00966186489351321,0.0141220862078579,0.0160892433790158,0.0144196074535771,0.0129641301378057
"ID","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387792869043502,0.00436614132880545,0.00567166151519325,0.00652910290311668,0.00799505113536013,0.00893246258578683,0.0106249704125668,0.0101712360032137,0.0100178807631591,0.0110984689483502,0.0119243295332647,0.00466971785620842,0.00484697448972461,0.00445019061776405,0.00394565028856978,0.00381449074589483,0.00367147177437354,0.00416086044206327,0.00401053953464477,0.00405715399603901,0.00433016022365163,0.00407335913791292
