# ../energy-data/level1//L154.in_EJ_R_trn_m_sz_tech_F_Yh.csv
# Written by LA154.transportation_UCD.R
# Tue Mar 28 06:35:39 2017
# " Transportation energy consumption by GCAM region / mode / size class / technology / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","UCD_sector","mode","size.class","UCD_technology","UCD_fuel","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
6,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",8.02436263790909e-05,8.58719368465622e-05,9.34846287759935e-05,9.79004403599009e-05,0.000101032997157225,0.000106233556029168,0.00010792526534682,0.000112196348947278,0.00011761882406051,0.000119278371604062,0.000116232651596807,0.000103062405102925,0.000101084455995785,0.000103503021408092,0.000104245958389799,0.000104792708549496,0.000108079641862499,0.000113405631653432,0.000115119854212953,0.000112527615220506,0.000108703580280036,0.000110913094160695,0.000113354172814872,0.000118574028751276,0.000120767461744884,0.000122546007852605,0.000126649850227744,0.000128759662608694,0.000132262079808166,0.000132081973873207,0.000132159162131046,0.000133207635966701,0.000136703620811353,0.000140936110282892,0.000141624372248628,0.000142212932714655,0.000147876621133636,0.000148320453616214,0.00015487180700035,0.000162658172509921
10,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Passenger","LDV_4W","Mini Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Multipurpose Vehicle","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0.00158210927135195,0.00168187845775059,0.0018461977024204,0.00182093898396647,0.00190320866607677,0.00202983243767262,0.00213785610722615,0.00229958894717409,0.0024224156565187,0.00245207676598857,0.00246770525409514,0.002387966946819,0.00248570002737278,0.002532310342254,0.00256896024746167,0.00266531758082296,0.00276387610969223,0.00290354196467279,0.00311304074714364,0.00350457839812343,0.00369134983697451,0.00376564018536843,0.0038499459733236,0.00405372164747373,0.00416339621365823,0.00425287481105713,0.00425821271016395,0.00427923412726505,0.00432419354551529,0.00430009045470304,0.00434521496261638,0.00424418008880066,0.00420631952606361,0.00423581554587038,0.00413401025362686,0.00406692882052154,0.00397128687570033,0.00382028486385373,0.00374863595006938,0.00378765214044811
20,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Passenger","LDV_4W","Subcompact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Passenger","LDV_4W","Van","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Freight","Truck","3W Rural","Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139503917264183,0.00145398448979571,0.00148781144147417,0.00163409518109923,0.00148673188821453,0.00153257824600088,0.00100534513145784,0.000884179757308201,0.000871080797940672,0.000704069066004678,0.000766289123000441,0.000836881136661215,0.00080130595369195,0.000920016397297267,0.000881213152485112,0.0010268748348728,0.0010051334568803,0.00109623780510078,0.0011786189528582,0.00126940376656975,0.00120103450460136,0.00132895778280273,0.00162850514383555,0.00173499244643559,0.00155743845760691,0.0015068000915082
11,"Freight","Truck","3W Rural","Liquids","Liquids","refined liquids",0.0230148716087483,0.026554865377823,0.0309102693675264,0.0366148661720852,0.038759820768518,0.0395457583305697,0.0428630697903964,0.0470318136091125,0.0493896262952677,0.0468746260967022,0.0445921324269103,0.0475328488049205,0.0528248283894022,0.0574651347453493,0.0609527326769538,0.0690413400864029,0.0757709304614709,0.0825201692755902,0.0843540235870442,0.0669062097094958,0.0777717965048609,0.0880446553888453,0.104349585061577,0.0965720779371068,0.104208771248376,0.126840498295624,0.119423212553761,0.122933733664259,0.125442184383141,0.202352724309586,0.209661943636667,0.221359314351871,0.242245605063396,0.290164873169658,0.322014992871805,0.357549194896069,0.382846560174609,0.41729682331121,0.423944545190231,0.462042868510688
29,"Freight","Truck","3W Rural","Liquids","Liquids","refined liquids",0.00511186889317815,0.00532145224305862,0.00535747438131932,0.00530835328369109,0.00564892622724684,0.00379214873689961,0.00370045602132691,0.00513806681191321,0.0060975655855847,0.00763014383158558,0.00703414118036302,0.00679835991174749,0.00688350314763644,0.00587160853649483,0.0075711985144317,0.00675063289201583,0.00752443012593868,0.00810928359055559,0.00851545192911275,0.00930038894875873,0.00838940893536725,0.00783540749615966,0.0104804219744891,0.0100464490224143,0.0113146239688331,0.011506875805938,0.0113219608535711,0.0131457211521545,0.0125192929272847,0.01420259802434,0.0151043197344858,0.0176724969017056,0.0195653782756308,0.0233862042573616,0.0234055004274843,0.023146494147403,0.0270053771621456,0.028528227277873,0.0333688108655059,0.0353784525703354
1,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",1.68790783414505,1.71544465902004,1.7320994615348,1.64291996121674,1.69908844858224,1.65738508850047,1.74351231425408,1.7725752764113,1.86596824270422,1.85644647313901,1.74427538289519,1.7426165380232,1.79350989869579,2.01493251220872,2.10046255380842,2.24585813579044,2.31118603971407,2.40681058594393,2.47272198934897,2.54659523843399,2.47290331789829,2.42712673476161,2.4580902128884,2.56467939226967,2.53858021613147,2.65496332964467,2.67312439281512,2.71554395989747,2.79402297910596,2.90231245877076,2.75524431975884,2.69995999482478,2.63700746033884,2.72462520076191,2.81550201633388,2.71249153421542,2.70679999746057,2.54138479413893,2.30251033724985,2.35721696521184
2,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",0.00824805069151636,0.00892234871303382,0.0105474396000665,0.00892522275460577,0.0100851004507127,0.0106239393009307,0.010567656570932,0.0112075591723335,0.012527475275089,0.0131774757972549,0.0131324372004059,0.012008288182338,0.0115549724571602,0.0124121037711394,0.0122655862166548,0.0125616471717658,0.0138489668550486,0.0138787443310223,0.0159342574525138,0.013972181409965,0.0133807102337697,0.0123894577228519,0.0135882228571655,0.0161641605318851,0.0159171782516324,0.0161666339429009,0.0162717534892487,0.0166742804325364,0.018444650825783,0.0202368895744468,0.0205908054610447,0.0215025113787932,0.025457304091955,0.0290417393971762,0.0279161589468574,0.0297103421489175,0.0662609941173323,0.0330585096040969,0.0294138406090721,0.030928875868064
3,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",0.0118643623789573,0.0119016577107078,0.0139352792002264,0.015203432662132,0.0158941182271262,0.0161930136545954,0.0183393260635952,0.0199258735173585,0.0261381438312225,0.0286577573536402,0.0298889921688772,0.024760128852657,0.0269992552955925,0.0256943208554832,0.0239776091135044,0.0236241610954748,0.0247092489130173,0.0235896698798638,0.0258340532678763,0.0261837208879741,0.0240577345324296,0.0267629574789868,0.0295799913662099,0.0362927478280919,0.0353630945732281,0.0381978667361532,0.0408294357495619,0.0382774957980635,0.0450863005246347,0.0461931028639032,0.0413646494045861,0.0417575415068524,0.0417052435022953,0.0448245175941323,0.0457760996479376,0.0485567668630695,0.0549842632654832,0.0583155268653569,0.0609592996275621,0.065325221565917
4,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",0.00377429610598711,0.00374079197983076,0.00434011118002834,0.00490268430653248,0.00603296311886572,0.00552263768466228,0.00553000511909615,0.00657560493983171,0.00648466676360891,0.00657011575040331,0.00624681098283659,0.00581223850755252,0.0061562582264448,0.00819658211131503,0.0112250028846852,0.0126273735562483,0.0129610811277464,0.0134801431158703,0.0136738722076939,0.0130317981810516,0.0130775161793516,0.0111570490976385,0.0114415877546435,0.0149658765090423,0.0138237240766602,0.013101615577739,0.0133272834092306,0.0111753631191053,0.0142474813634769,0.0167100159067942,0.0165900621196212,0.0147496609769104,0.0155550195611097,0.0175679231418605,0.0142014172118812,0.0125462680143175,0.0209648456758277,0.0161129961286491,0.0152481169387518,0.0155988026370153
5,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",0.00988271761950881,0.0101928168946762,0.0122929323466181,0.0127183162570285,0.0146229845073335,0.0156383692001204,0.0176058686545968,0.0186788053184298,0.0187709730792021,0.0217626792694066,0.0220934071378051,0.0225901237429062,0.0222687821448173,0.0215899501769579,0.022178200659951,0.0197967238507367,0.0199258815207593,0.0208166770296751,0.0229991879486237,0.021917955776774,0.0220972189253972,0.022314978641626,0.0220762888803572,0.0235195199310307,0.0250887849222738,0.0279017631911938,0.0220067909432968,0.0249158316849076,0.0243490031545242,0.0265698311485481,0.0259691762309792,0.0256101214831176,0.0279138263768853,0.029008659473363,0.0303206098825731,0.0315743618274029,0.0700633544026821,0.0432533206060179,0.0369337055705481,0.0316107322504283
6,"Passenger","Air Domestic","All","Liquids","Liquids","refined liquids",0.0228793997451876,0.0236611923445699,0.0257512909265919,0.0275222904884579,0.0295485692664487,0.0300431727476906,0.0310323797101743,0.0335692169204148,0.0338085411855318,0.0344626941768517,0.0340638204016566,0.036042234326624,0.0349892075601091,0.0356593155024368,0.0379408734965524,0.0403979359517539,0.0441473494385873,0.0485668708677484,0.052858752688847,0.0518216808733399,0.0558742384293215,0.0587142197087102,0.0625753178525982,0.0652078847688855,0.0735842340479814,0.0784185842033453,0.0805565476383907,0.0819127184740539,0.0817372140129681,0.0839709071540603,0.0921717519720704,0.079487565920868,0.0858695463239887,0.0882308790731434,0.0828859704855298,0.0915973737357895,0.0971177867844889,0.100755515614268,0.101122479487447,0.107711874253669
